378,"Fall 2011",4,8,"Thursday","First","Trumpet","John",4,52,2,20110915,20111215,1,"http://sfschool.org/drupal/node/26","Music Room",0,0,0
379,"Fall 2011",4,8,"Thursday","Second","Trumpet","John",4,52,2,20110915,20111215,1,"http://sfschool.org/drupal/node/26","Music Room",0,0,0
380,"Fall 2011",4,8,"Thursday","First","Saxophone","Joshi",4,52,2,20110913,20111215,1,"http://sfschool.org/drupal/node/52","5th Grade Classroom",0,0,0
381,"Fall 2011",4,8,"Thursday","Second","Saxophone","Joshi",4,52,2,20110913,20111215,1,"http://sfschool.org/drupal/node/52","5th Grade Classroom",0,0,0
382,"Fall 2011",1,5,"Thursday","First","Book Arts","Vivian",0,0,10,20110922,20111215,1,"http://sfschool.org/drupal/node/76","Upper Spanish",0,0,0
383,"Fall 2011",6,8,"Thursday","First","Junior Counselor","Vivian",0,0,1,20110922,20111215,1,"http://sfschool.org/drupal/65","Upper Spanish",0,0,1
384,"Fall 2011",5,8,"Thursday","First","Ceramics and Open Studio","Ruth",0,0,8,20110922,20111215,1,"http://sfschool.org/drupal/node/78","Art Room",0,0,0
385,"Fall 2011",6,8,"Thursday","#:30-5:00","Volleyball","SFS Staff",0,0,0,20110908,20111215,1,"http://sfschool.org/drupal/node/12","Green Top",0,0,1
386,"Fall 2011",1,8,"Friday","First","Indoor/Outdoor Choice","Staff",0,0,0,20110902,20111216,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
387,"Fall 2011",6,8,"Friday","First","Amnesty International","Solveig",0,0,0,20110909,20111216,1,"http://sfschool.org/drupal/node/8","6th Grade Room",0,0,1
388,"Fall 2011",2,5,"Friday","First","Guitar/Elementary","Peter",4,52,2,20110916,20111216,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
389,"Fall 2011",2,5,"Friday","Second","Guitar/Elementary","Peter",4,52,2,20110916,20111216,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
390,"Fall 2011",6,8,"Monday","First","Junior Counselor Preschool","Preschool Staff",0,0,2,20110919,20110523,1,"http://sfschool.org/drupal/node/73","Preschool",0,0,1
391,"Fall 2011",6,8,"Tuesday","First","Junior Counselor Preschool","Preschool Staff",0,0,2,20110920,20111213,1,"http://sfschool.org/drupal/node/73","Preschool",0,0,1
392,"Fall 2011",6,8,"Wed","First","Junior Counselor Preschool","Preschool Staff",0,0,2,20110921,20111214,1,"http://sfschool.org/drupal/node73","Preschool",0,0,1
393,"Fall 2011",6,8,"Thursday","First","Junior Counselor Preschool","Preschool Staff",0,0,2,20110922,20111215,1,"http://sfschool.org/drupal/node/73","Preschool",0,0,1
394,"Fall 2011",6,8,"Friday","First","Junior Counselor Preschool","Preschool Staff",0,0,2,20110923,20111216,1,"http://sfschool.org/drupal/node/73","Preschool",0,0,1
